ticket_id,dissatisfaction_risk_score
182,0.32580933221666836
183,0.31776497719942987
184,0.3568872237495539
185,0.32580396030194175
186,0.3797314842830138
187,0.424387761538455
188,0.4873533260778175
189,0.389136580111443
190,0.3649048727542573
191,0.4056481435073532
192,0.5436612700904327
193,0.5589420867021981
194,0.4038171818485548
195,0.33188658864667125
196,0.389136580111443
197,0.4347818172887364
198,0.32622632635616805
199,0.3621512655547055
200,0.34964615412571437
201,0.25136765365103564
202,0.36195814064765675
203,0.3736491741173084
204,0.5627897915528735
205,0.2490313477031293
206,0.3888321189221731
207,0.2666476289456781
208,0.3759126886722482
209,0.36128647460320695
210,0.3638943315034614
211,0.40438940167436116
212,0.3867899120615866
213,0.3820639324613566
214,0.40398125970897064
215,0.4378447310347757
216,0.3570241822502406
217,0.29234174787399403
218,0.3442156463611153
219,0.4059482246532645
220,0.39441334845590176
221,0.3093759532985585
222,0.4246791616147903
223,0.4432799637797743
224,0.4604093260769234
225,0.347992465691966
226,0.3421484269725851
227,0.3649048727542573
228,0.3076537869449709
229,0.43975727010193566
230,0.5203244907830641
231,0.5731579585288191
232,0.42382863453172676
233,0.4000295214498094
234,0.3001216992227031
235,0.33353680485267223
236,0.46637239665592545
237,0.3982689065857692
238,0.3908333484442645
239,0.39286226064120355
240,0.3479798414642145
241,0.3723063675725678
242,0.43778431507289084
243,0.3421484269725851
244,0.3405767001929901
245,0.4106360366523878
246,0.3932857123828975
247,0.3571335022822105
248,0.33940920473281144
249,0.4190761634973471
250,0.3621512655547055
251,0.3729955564216879
252,0.3908333484442645
253,0.23447087101453418
254,0.4436922462786305
255,0.5320847122326823
256,0.3649048727542573
257,0.32609060885302565
258,0.40294850303679647
259,0.5048583867460812
260,0.382488421025786
261,0.5318188232308383
262,0.4011982334818865
263,0.3986140303711836
264,0.3649680252799729
265,0.19168350813081472
266,0.4779976907153034
267,0.3898957708264152
268,0.4180854006139062
269,0.3652999322637219
270,0.3202377385373741
271,0.4011982334818865
272,0.31153904431801105
273,0.3314265891612109
274,0.37763882643844426
275,0.4749898584772765
276,0.39288242849426713
277,0.4016160986435143
278,0.3986140303711836
279,0.35009391996671974
280,0.40544435182001964
281,0.4206727996112034
282,0.3971957399073548
283,0.39545390769004996
284,0.4287912916400518
285,0.36740727220799463
286,0.3657543490138647
287,0.4176262533601863
288,0.35671498097601323
289,0.3437152407229124
290,0.39112710165467823
291,0.3358946664188476
292,0.4166298373394925
293,0.48190686844949276
294,0.3898957708264152
295,0.39697790208572686
296,0.4981403902104778
297,0.3820639324613566
298,0.3908333484442645
299,0.3709460101036483
300,0.2285913076977763
301,0.5312532877839616
302,0.3657543490138647
303,0.3932857123828975
304,0.3302742397453412
305,0.43032007388253507
306,0.33353680485267223
307,0.5005281597346087
308,0.3729955564216879
309,0.35363051697620285
310,0.3549928259791038
311,0.5808939559091356
312,0.3480277197900102
313,0.38500843753314923
314,0.370762314614904
315,0.41368041682716894
316,0.3005603984216607
317,0.347992465691966
318,0.3737257578057454
319,0.5066246170551333
320,0.44519170814981146
321,0.33465381371260683
322,0.41121960030008764
323,0.3898957708264152
324,0.3896834008939888
325,0.39375244659558106
326,0.41316689411991697
327,0.38058999966399887
328,0.23600795651200446
329,0.35766163846789245
330,0.29386636232478314
331,0.37338880347791
332,0.4690498417646005
333,0.3846389962308382
334,0.4679304442200994
335,0.3921010059527912
336,0.39223912214302575
337,0.45866782623464836
338,0.44438106078506256
339,0.4481481241784744
340,0.4378447310347757
341,0.44060858588460616
342,0.4064342600752195
343,0.3358946664188476
344,0.41059485815410696
345,0.3049022336530909
346,0.39441334845590176
347,0.3767877059385697
348,0.3666657090358146
349,0.5349111873401111
350,0.1711493986178913
351,0.4632743804987231
352,0.5031221313019635
353,0.5805155446037227
354,0.33395947628579553
355,0.33900008869535825
356,0.3898957708264152
357,0.4845788002810148
358,0.3982689065857692
359,0.5252803293681662
360,0.33929832532558296
361,0.35417353582891087
362,0.4503978325632638
363,0.4404673775926109
364,0.40419374626577836
365,0.43913993030503407
366,0.3652999322637219
367,0.41368041682716894
368,0.20882517095205858
369,0.40833273908955636
370,0.28096073886763784
371,0.3681922211462348
372,0.38594169708126275
373,0.39502423474675014
374,0.7208933770961468
375,0.44085188288643196
376,0.43252036165954355
377,0.40018134018108514
378,0.2305483606811992
379,0.3504281385133644
380,0.5358364692883321
381,0.3752213353775302
382,0.45114860055890504
383,0.39286226064120355
384,0.1968035889871942
385,0.4011982334818865
386,0.29438215724232303
387,0.43333813275349464
388,0.35766163846789245
389,0.3005603984216607
390,0.34179628238085014
391,0.21766307168155954
392,0.397044304083024
393,0.441863740577822
394,0.36050703401079404
395,0.4052918306723406
396,0.4118084747905123
397,0.32053363415697045
398,0.34964615412571437
399,0.5242242204042838
400,0.36004605838048076
401,0.367349021325816
402,0.47366169607477343
403,0.38131046056386186
404,0.586970311840412
405,0.4632743804987231
406,0.382488421025786
407,0.14903422422550786
408,0.3986140303711836
409,0.46637239665592545
410,0.38131046056386186
411,0.42425583858532595
412,0.2717574435768518
413,0.38500843753314923
414,0.3871601194946617
415,0.3630251627689895
416,0.33791022639322177
417,0.3871601194946617
418,0.16100960423342717
419,0.40833273908955636
420,0.39286226064120355
421,0.528126987076012
422,0.5553919792962169
423,0.3767877059385697
424,0.46905093150832083
425,0.32609060885302565
426,0.4386830414316559
427,0.4012572039430841
428,0.23079478732070668
429,0.2576899040094442
430,0.35499991902124284
431,0.3451595884412868
432,0.5316169838877125
433,0.36340437463706404
434,0.472524882911418
435,0.3351379434832527
436,0.4632743804987231
437,0.39253902805752744
438,0.4011982334818865
439,0.39441334845590176
440,0.37495597670890746
441,0.43778431507289084
442,0.48572463218676026
443,0.3957981966417233
444,0.3960501539588831
445,0.6364236900352942
446,0.39545390769004996
447,0.46601887471334774
448,0.5007911185815794
449,0.5670713046140293
450,0.36097172287825874
451,0.4012572039430841
452,0.370762314614904
453,0.294663150986343
454,0.4497170430136216
455,0.4518634898483134
456,0.3578254357890292
457,0.183143996851724
458,0.34260212959523106
459,0.21500718394119323
460,0.283788622748543
461,0.5018698090516464
462,0.3827408911286052
463,0.4100571216112345
464,0.39502423474675014
465,0.39112710165467823
466,0.3257761270735958
467,0.39800428951009603
468,0.12427699997126357
469,0.42955127401420645
470,0.29279362671909037
471,0.4016824272769302
472,0.41365869052210946
473,0.29561588032909064
474,0.3099811768970486
475,0.4265023601078613
476,0.3992242177823629
477,0.38514197488409496
478,0.3942835125216552
479,0.3585609231868728
480,0.40294850303679647
481,0.3984871938181251
482,0.3001216992227031
483,0.2560471159248772
484,0.2301960328860069
485,0.5140690732602379
486,0.4709711125702582
487,0.3808569160323149
488,0.2949631567623375
489,0.383286068035541
490,0.4126131875546796
491,0.37338880347791
492,0.397044304083024
493,0.35363051697620285
494,0.30054679895561626
495,0.38420943919275596
496,0.38514197488409496
497,0.4679304442200994
498,0.2876070212850396
499,0.5189737974894385
500,0.41513558026511205
501,0.23093861886336073
502,0.3842109644440746
503,0.4011982334818865
504,0.410981517703403
505,0.42955127401420645
506,0.4180534302679638
507,0.35766163846789245
508,0.39286226064120355
509,0.3871601194946617
510,0.3412622127685235
511,0.42441701528883347
512,0.40948155887957366
513,0.33832892792706365
514,0.4989558408159875
515,0.36261687203861637
516,0.3699234651029038
517,0.495903859597246
518,0.44068098947994183
519,0.3299766972278619
520,0.3665525319186427
521,0.39286226064120355
522,0.5560935179461869
523,0.599613888471914
524,0.23671363466798087
525,0.4727843038885482
526,0.3736491741173084
527,0.29916895369322155
528,0.4059482246532645
529,0.30332894154837453
530,0.3903764945116956
531,0.39514939368025037
532,0.42842348900230953
533,0.20123932747577766
534,0.40154420176702366
535,0.45433936763688043
536,0.5026407780002813
537,0.37018737158250076
538,0.3534377287614986
539,0.3412622127685235
540,0.22815364518695863
541,0.38056035170240576
542,0.4399900247784753
543,0.40154420176702366
544,0.5857391844911658
545,0.3898957708264152
546,0.1935687352731558
547,0.39996295137359367
548,0.369033428980406
549,0.3528825569298604
550,0.41314056367236485
551,0.41176093933709434
552,0.22788229311149263
553,0.4034654736631003
554,0.3699334913089491
555,0.23671363466798087
556,0.31898195480021685
557,0.40481982734976735
558,0.4495061321622605
559,0.4177004680956196
560,0.40018134018108514
561,0.5432668268148018
562,0.4022048089224139
563,0.4096113659361126
564,0.3867899120615866
565,0.2666476289456781
566,0.3497683514522055
567,0.5398106889770697
568,0.5103545826375522
569,0.35917506775323027
570,0.3392626434806358
571,0.3849587178175852
572,0.42785648789103947
573,0.3871601194946617
574,0.08479930618340863
575,0.6395087016538955
576,0.3808375117570602
577,0.4261435000171516
578,0.23950243466348908
579,0.3951965187805863
580,0.43498398746770567
581,0.397044304083024
582,0.24339985216827173
583,0.3604712147187962
584,0.397044304083024
585,0.27048878533979714
586,0.36004605838048076
587,0.3479647845586111
588,0.37018737158250076
589,0.45487008396322054
590,0.35424276974425756
591,0.39253902805752744
592,0.39800428951009603
593,0.2987297509544442
594,0.3729607977228723
595,0.3863179354192805
596,0.34862871241996335
597,0.31153904431801105
598,0.37464157270637954
599,0.31153904431801105
600,0.43237512984552245
601,0.40018134018108514
602,0.6750310429369474
603,0.4989558408159875
604,0.4206582570223241
605,0.462234537739627
606,0.3971957399073548
607,0.6383686569968005
608,0.5338185708992076
609,0.4602401734344238
610,0.37018737158250076
611,0.5398106889770697
612,0.2285913076977763
613,0.4076313513480098
614,0.26085899136765145
615,0.38500843753314923
616,0.3707635180910038
617,0.3427347240443139
618,0.3854341570045788
619,0.44068098947994183
620,0.3955125915053333
621,0.3763071654221504
622,0.35766163846789245
623,0.397044304083024
624,0.3698086429789779
625,0.3087249798823389
626,0.43778431507289084
627,0.4059482246532645
628,0.4012572039430841
629,0.44676831470999334
630,0.3869356426720986
631,0.3624049384494629
632,0.37855609845129906
633,0.4632743804987231
634,0.4428472454250591
635,0.38131046056386186
636,0.3421484269725851
637,0.4202232945940674
638,0.348171255739698
639,0.542948461446913
640,0.4552502820163325
641,0.4459221514215776
642,0.3666657090358146
643,0.46173685862290975
644,0.4059482246532645
645,0.4325522759030056
646,0.40018134018108514
647,0.39502423474675014
648,0.3737257578057454
649,0.3903764945116956
650,0.43946027594530135
651,0.3974603832776253
652,0.40294850303679647
653,0.303548307638748
654,0.47144569562636596
655,0.5752098191709253
656,0.40294850303679647
657,0.4549498798241606
658,0.5604710558361646
659,0.39498025565257205
660,0.39626124238697713
661,0.4709711125702582
662,0.4930495589795781
663,0.40294850303679647
664,0.347992465691966
665,0.37539401930234223
666,0.389160464939319
667,0.5290824957583157
668,0.49781164871621897
669,0.2197854790827597
670,0.36740727220799463
671,0.4168375024961938
672,0.20673809456588424
673,0.4709711125702582
674,0.5411412459280148
675,0.44676831470999334
676,0.44068098947994183
677,0.39502423474675014
678,0.22522826821561232
679,0.3820639324613566
680,0.2490313477031293
681,0.3976783112554702
682,0.3885739452938731
683,0.38520362560788374
684,0.4549498798241606
685,0.35766163846789245
686,0.38816533729864905
687,0.3903764945116956
688,0.38500843753314923
689,0.424387761538455
690,0.18399307206027157
691,0.39626124238697713
692,0.5290824957583157
693,0.4417895927159795
694,0.23301086154387626
695,0.3921249559347577
696,0.21971472910845832
697,0.6585346435636006
698,0.39287457904855494
699,0.3639343138178653
700,0.39800428951009603
701,0.4007222617640645
702,0.3665525319186427
703,0.40294850303679647
704,0.5035461843113702
705,0.31576876424207484
706,0.5272528380650002
707,0.4012572039430841
708,0.32693702622527365
709,0.4378447310347757
710,0.4059482246532645
711,0.5321842354960186
712,0.5466622478691092
713,0.4059482246532645
714,0.2691768861323486
715,0.34951555220153885
716,0.4370432794435764
717,0.32407600181400376
718,0.3971957399073548
719,0.22788229311149263
720,0.4206727996112034
721,0.4989558408159875
722,0.3442156463611153
723,0.37328254094506325
724,0.3442156463611153
725,0.26969624949096427
726,0.47323353242716154
727,0.2816930261820277
728,0.41056464024293376
729,0.5272681897469579
730,0.19741411992039953
731,0.3971957399073548
732,0.3282302231197297
733,0.3888321189221731
734,0.40154420176702366
735,0.3421484269725851
736,0.5238128470704535
737,0.47921209145596644
738,0.3942909107188307
739,0.3257761270735958
740,0.38131046056386186
741,0.4059482246532645
742,0.31576876424207484
743,0.4497170430136216
744,0.44737780774708125
745,0.37855609845129906
746,0.3820639324613566
747,0.47921209145596644
748,0.5529186925071381
749,0.23671363466798087
750,0.3729955564216879
751,0.37980301806799455
752,0.4124269843211249
753,0.38793420350554475
754,0.43778431507289084
755,0.34672010102509676
756,0.3604712147187962
757,0.382488421025786
758,0.3820639324613566
759,0.509788371757852
760,0.53772854802972
761,0.4632743804987231
762,0.36555686614824207
763,0.31719381018983495
764,0.2967802961226421
765,0.349957276830487
766,0.3412622127685235
767,0.3567220661335634
768,0.5042948512675894
769,0.4375232818180973
770,0.44459351003753356
771,0.44012035367846
772,0.5169654344634118
773,0.23172461991902682
774,0.4428290942897432
775,0.31576876424207484
776,0.3673948075998982
777,0.35363051697620285
778,0.39502423474675014
779,0.38420943919275596
780,0.4177004680956196
781,0.3723063675725678
782,0.41094131312357746
783,0.5290824957583157
784,0.40294850303679647
785,0.4116591757121567
786,0.2778489589221512
787,0.5290824957583157
788,0.39286226064120355
789,0.3875202527277247
790,0.41852724771729316
791,0.32945484685416865
792,0.4643546644093625
793,0.39286226064120355
794,0.43458549204094
795,0.40018134018108514
796,0.4377357598956722
797,0.4012572039430841
798,0.35766163846789245
799,0.406632683994589
800,0.34383653056347535
801,0.5559951864099294
802,0.5278899996119003
803,0.3986140303711836
804,0.3898957708264152
805,0.22427924328127602
806,0.3614302394108569
807,0.4059482246532645
808,0.36340437463706404
809,0.20076453669351632
810,0.389160464939319
811,0.39334428379228664
812,0.397044304083024
813,0.22427924328127602
814,0.42955127401420645
815,0.27737179980263865
816,0.3971957399073548
817,0.34323557139352073
818,0.39545390769004996
819,0.35558392650340037
820,0.3412622127685235
821,0.3476918728514209
822,0.3898957708264152
823,0.35792710524253984
824,0.4386153693818552
825,0.37493632395548
826,0.43555124153013647
827,0.1928135106588099
828,0.3673948075998982
829,0.32728644093385423
830,0.4059482246532645
831,0.31776497719942987
832,0.34862871241996335
833,0.44676831470999334
834,0.38106039216201504
835,0.28000251448050656
836,0.3986135675260152
837,0.5003751748093361
838,0.4101046781528118
839,0.3903764945116956
840,0.4501481678172935
841,0.34644408587246506
842,0.39288242849426713
843,0.27935572862489366
844,0.24793730948874593
845,0.38420943919275596
846,0.40438940167436116
847,0.47921209145596644
848,0.3958697452449491
849,0.3001216992227031
850,0.4012572039430841
851,0.38476864736506405
852,0.3871601194946617
853,0.39800428951009603
854,0.3820639324613566
855,0.4312731707679478
856,0.4436922462786305
857,0.3994883891476989
858,0.3903764945116956
859,0.35424276974425756
860,0.35417353582891087
861,0.3621512655547055
862,0.3093759532985585
863,0.3984350690929026
864,0.40154420176702366
865,0.397044304083024
866,0.23884881888502013
867,0.40057536997556553
868,0.36740727220799463
869,0.4166298373394925
870,0.46703149727764237
871,0.5273293719904336
872,0.3871601194946617
873,0.5042948512675894
874,0.33465381371260683
875,0.21186682402420176
876,0.34488941684837576
877,0.43430267925572463
878,0.4325522759030056
879,0.46637239665592545
880,0.6053189671228781
881,0.3453451177531057
882,0.4265023601078613
883,0.407392530716761
884,0.23671363466798087
885,0.38420943919275596
886,0.3971957399073548
887,0.3495462985895214
888,0.3779246501071251
889,0.3480277197900102
890,0.2800403818557119
891,0.4034333860176862
892,0.4972964604499485
893,0.4711902839373613
894,0.3971957399073548
895,0.43116224274577625
896,0.39253902805752744
897,0.2073994425397395
898,0.3064215341197782
899,0.5140690732602379
900,0.3903764945116956
901,0.45606156506316103
902,0.32469916136610016
903,0.3290760536730415
904,0.4505300894436123
905,0.5682288083061325
906,0.3584427323279956
907,0.3982689065857692
908,0.48634222231733854
909,0.35161310475673196
910,0.35569161603607946
911,0.3412622127685235
912,0.24784094770307089
913,0.33015340177441227
914,0.3649048727542573
915,0.3005603984216607
916,0.4011982334818865
917,0.5227499718723625
918,0.4191543519953708
919,0.3621512655547055
920,0.39089533101303603
921,0.38809530332359876
922,0.4277695138916629
923,0.35059702664294146
924,0.444658253405921
925,0.33188658864667125
926,0.3886782476252716
927,0.35766163846789245
928,0.4168375024961938
929,0.3690042314464403
930,0.495903859597246
931,0.34644408587246506
932,0.5290824957583157
933,0.4961875336441131
934,0.2285913076977763
935,0.44713883781796715
936,0.4330507262770134
937,0.3541817724282006
938,0.22788229311149263
939,0.37946590380188
940,0.3927298510822752
941,0.40154420176702366
942,0.3759126886722482
943,0.389136580111443
944,0.3903764945116956
945,0.3562527169770916
946,0.33899742451702264
947,0.3437152407229124
948,0.5321842354960186
949,0.515167892613831
950,0.39626124238697713
951,0.3480277197900102
952,0.23331519171390325
953,0.5398106889770697
954,0.4709711125702582
955,0.522631482510074
956,0.4662811160570562
957,0.46742067712042307
958,0.4189901932196009
959,0.3520281176263799
960,0.3730956100743541
961,0.4497170430136216
962,0.397044304083024
963,0.3958490279680675
964,0.3240206705616097
965,0.3412622127685235
966,0.3898957708264152
967,0.27872614971061516
968,0.39286226064120355
969,0.42697215568102626
970,0.3988789160983951
971,0.33670010034544945
972,0.3912332002498173
973,0.47652974230508716
974,0.39253902805752744
975,0.31265779055759985
976,0.27970222827484253
977,0.39112710165467823
978,0.4841296408236444
979,0.3302897360437212
980,0.2746803457545089
981,0.38500843753314923
982,0.3204167083056615
983,0.43022425129900216
984,0.34240048196396833
985,0.4012572039430841
986,0.38420943919275596
987,0.3898957708264152
988,0.29916895369322155
989,0.420716925429809
990,0.39288242849426713
991,0.38500843753314923
992,0.4552502820163325
993,0.4472985732277887
994,0.42392794378991877
995,0.5102856875307157
996,0.420976928217316
997,0.3820639324613566
998,0.35218183290966687
999,0.5670713046140293
1000,0.3986140303711836
1001,0.15933437753712457
1002,0.45487008396322054
1003,0.38710341086809014
1004,0.42392794378991877
1005,0.1385385751195538
1006,0.44882542998193253
1007,0.3808569160323149
1008,0.42174359974238257
1009,0.3385324387178831
1010,0.4199628978937841
1011,0.35546145503788656
1012,0.43730992610405134
1013,0.28133396387857335
1014,0.37765853526005017
1015,0.49850530227008294
1016,0.5310993827362995
1017,0.4118084747905123
1018,0.32728644093385423
1019,0.3618579035467412
1020,0.2429345772428415
1021,0.4518634898483134
1022,0.3025432550101818
1023,0.22522826821561232
1024,0.3526267314072934
1025,0.389136580111443
1026,0.2833511677208854
1027,0.37201547838044585
1028,0.3765851694589441
1029,0.4446038761470691
1030,0.5290824957583157
1031,0.4730753472270427
1032,0.3982689065857692
1033,0.3554748770254074
1034,0.41262640902453673
1035,0.4701912395613397
1036,0.38384682408659077
1037,0.40294850303679647
1038,0.19741411992039953
1039,0.35117965695597475
1040,0.3621512655547055
1041,0.3382530663644294
1042,0.42080911135111443
1043,0.3437152407229124
1044,0.4355391747635306
1045,0.18413229660687486
1046,0.45834046165516434
1047,0.14511813307749405
1048,0.3986140303711836
1049,0.48092407675041554
1050,0.40294850303679647
1051,0.12977444759596785
1052,0.44085188288643196
1053,0.4950271091096283
1054,0.33900008869535825
1055,0.3820639324613566
1056,0.35766163846789245
1057,0.47921209145596644
1058,0.376812470561367
1059,0.33171195630233075
1060,0.43175683187088815
1061,0.38816533729864905
1062,0.39132058624151544
1063,0.4709711125702582
1064,0.41059485815410696
1065,0.38420943919275596
1066,0.36004605838048076
1067,0.40895726518671865
1068,0.26226516915694814
1069,0.42845107952463585
1070,0.4769254579883831
1071,0.38420943919275596
1072,0.33832892792706365
1073,0.44459351003753356
1074,0.34964615412571437
1075,0.3779246501071251
1076,0.47323353242716154
1077,0.5398106889770697
1078,0.3699234651029038
1079,0.3412622127685235
1080,0.3898957708264152
1081,0.3699234651029038
1082,0.4989558408159875
1083,0.303548307638748
1084,0.4076313513480098
1085,0.4850855649446969
1086,0.23884881888502013
1087,0.41314056367236485
1088,0.4347818172887364
1089,0.36086140446617626
1090,0.4347818172887364
1091,0.19741411992039953
1092,0.39545390769004996
1093,0.46590962047313345
1094,0.4507513040844238
1095,0.5923305452218356
1096,0.3208168728469415
1097,0.14302344630062042
1098,0.4012572039430841
1099,0.39545390769004996
1100,0.4529484910244296
1101,0.47323353242716154
1102,0.44761010643125837
1103,0.3957981966417233
1104,0.5321842354960186
1105,0.35841765909589496
1106,0.3413267669125891
1107,0.29199135295115614
1108,0.3898957708264152
1109,0.4875431058494936
1110,0.38849414037656793
1111,0.3719379556262419
1112,0.3600160381484499
1113,0.36932933717095245
1114,0.40294850303679647
1115,0.3445536640480826
1116,0.5830462934179409
1117,0.3254804719455435
1118,0.5196421405912184
1119,0.3649048727542573
1120,0.43543415055731755
1121,0.4375271070062388
1122,0.5348435045036973
1123,0.3886782476252716
1124,0.373563499017727
1125,0.3898957708264152
1126,0.3442156463611153
1127,0.4014516699234557
1128,0.5267290455720627
1129,0.4701912395613397
1130,0.38131046056386186
1131,0.2998645483002198
1132,0.3921249559347577
1133,0.3279325211268039
1134,0.5272681897469579
1135,0.47999388132485327
1136,0.3932857123828975
1137,0.3652999322637219
1138,0.599613888471914
1139,0.3621512655547055
1140,0.38315155780180543
1141,0.33353680485267223
1142,0.3898957708264152
1143,0.3738925390764556
1144,0.49472243013377437
1145,0.3703065114776767
1146,0.3888321189221731
1147,0.3571335022822105
1148,0.348794895415699
1149,0.4233164949896791
1150,0.12343269640213968
1151,0.40294850303679647
1152,0.38420943919275596
1153,0.3621512655547055
1154,0.41017545886961737
1155,0.5290824957583157
1156,0.38500843753314923
1157,0.4493127511995995
1158,0.42487062372767065
1159,0.36304632988693736
1160,0.3871601194946617
1161,0.42847717490631615
1162,0.23447087101453418
1163,0.3412622127685235
1164,0.42857963821490275
1165,0.4497170430136216
1166,0.45680806298698023
1167,0.3903764945116956
1168,0.47921209145596644
1169,0.46942936435608146
1170,0.5321842354960186
1171,0.34008074687283485
1172,0.4059482246532645
1173,0.30054679895561626
1174,0.35217405254520084
1175,0.47544992665067076
1176,0.42135321121176317
1177,0.4155495638207071
1178,0.32053363415697045
1179,0.44085188288643196
1180,0.38816533729864905
1181,0.5290824957583157
1182,0.3820639324613566
1183,0.3041939789103887
1184,0.3214075320843376
1185,0.33353680485267223
1186,0.4377357598956722
1187,0.4482799365855329
1188,0.34135619919796495
1189,0.43333813275349464
1190,0.33353680485267223
1191,0.47323353242716154
1192,0.5032885685832358
1193,0.37263223889603986
1194,0.40294850303679647
1195,0.5388276990475223
1196,0.3871601194946617
1197,0.40154420176702366
1198,0.41279355388616507
1199,0.3626237745174717
1200,0.5290824957583157
1201,0.3071394504067681
1202,0.3299766972278619
1203,0.5026407780002813
1204,0.5128480281062661
1205,0.3508215523369309
1206,0.22369247655325344
1207,0.47921209145596644
1208,0.15989317295518027
1209,0.15495754770593365
1210,0.39550589882314796
1211,0.3392626434806358
1212,0.40294850303679647
1213,0.4749898584772765
1214,0.3412622127685235
1215,0.3924900927476135
1216,0.3719379556262419
1217,0.4000295214498094
1218,0.35363051697620285
1219,0.4048748427522167
1220,0.40154420176702366
1221,0.22935126823534335
1222,0.289352331851086
1223,0.31898195480021685
1224,0.3984350690929026
1225,0.22337724287743946
1226,0.4570561834030838
1227,0.30364894710485524
1228,0.40294850303679647
1229,0.45383638715410146
1230,0.4118084747905123
1231,0.4024609068029455
1232,0.3898957708264152
1233,0.3787521506189
1234,0.6633629280466127
1235,0.39112710165467823
1236,0.31898195480021685
1237,0.39064910388251084
1238,0.4722014169571549
1239,0.252449053822689
1240,0.17802243767417947
1241,0.46637239665592545
1242,0.46905093150832083
1243,0.38420943919275596
1244,0.5369946476100407
1245,0.43237512984552245
1246,0.3442156463611153
1247,0.2816930261820277
1248,0.43430267925572463
1249,0.3604712147187962
1250,0.47921209145596644
1251,0.24795260566129312
1252,0.3497643245394072
