ticket_id,sentiment_label,sentiment_score
222,NEGATIVE,0.9990195035934448
223,POSITIVE,0.9915424585342407
224,NEGATIVE,0.9733438491821289
225,NEGATIVE,0.998734176158905
226,NEGATIVE,0.9904597997665405
227,NEGATIVE,0.9932106137275696
228,NEGATIVE,0.9997249245643616
229,NEGATIVE,0.9925123453140259
230,NEGATIVE,0.6746377944946289
231,NEGATIVE,0.9996521472930908
232,NEGATIVE,0.9988806843757629
233,NEGATIVE,0.9583218693733215
234,NEGATIVE,0.8810244202613831
235,NEGATIVE,0.9992343187332153
236,NEGATIVE,0.9985330104827881
237,NEGATIVE,0.9992913007736206
238,NEGATIVE,0.9914286732673645
239,NEGATIVE,0.9973419308662415
240,NEGATIVE,0.9997103810310364
241,NEGATIVE,0.9897149205207825
242,NEGATIVE,0.9985904097557068
243,NEGATIVE,0.9865363240242004
244,NEGATIVE,0.9995716214179993
245,NEGATIVE,0.8567304015159607
246,NEGATIVE,0.9984958171844482
247,POSITIVE,0.8339681625366211
248,NEGATIVE,0.9947163462638855
249,POSITIVE,0.6434751749038696
250,NEGATIVE,0.9976693987846375
251,NEGATIVE,0.9994231462478638
252,NEGATIVE,0.9916629791259766
253,NEGATIVE,0.999777615070343
254,NEGATIVE,0.9973537921905518
255,NEGATIVE,0.9986639022827148
256,NEGATIVE,0.9924401044845581
257,NEGATIVE,0.9931730628013611
258,NEGATIVE,0.9965898990631104
259,NEGATIVE,0.9997456669807434
260,NEGATIVE,0.9986143112182617
261,NEGATIVE,0.9944612979888916
262,NEGATIVE,0.9988183379173279
263,NEGATIVE,0.9994003772735596
264,NEGATIVE,0.997456967830658
265,NEGATIVE,0.9996343851089478
266,NEGATIVE,0.9988741278648376
267,NEGATIVE,0.9960629343986511
268,POSITIVE,0.9829110503196716
269,NEGATIVE,0.9993870258331299
270,POSITIVE,0.7295215129852295
271,NEGATIVE,0.9987021684646606
272,NEGATIVE,0.9992910623550415
273,NEGATIVE,0.9894463419914246
274,NEGATIVE,0.9926576018333435
275,NEGATIVE,0.9996739625930786
276,NEGATIVE,0.9994869232177734
277,NEGATIVE,0.9995447993278503
278,NEGATIVE,0.9991348385810852
279,POSITIVE,0.9479151368141174
280,NEGATIVE,0.9989749193191528
281,NEGATIVE,0.9971922039985657
282,NEGATIVE,0.9982399940490723
283,NEGATIVE,0.9985664486885071
284,NEGATIVE,0.999733030796051
285,NEGATIVE,0.9992203712463379
286,NEGATIVE,0.9860034584999084
287,NEGATIVE,0.9997079968452454
288,POSITIVE,0.9943787455558777
289,NEGATIVE,0.9759371280670166
290,NEGATIVE,0.9986233711242676
291,NEGATIVE,0.9949513673782349
292,POSITIVE,0.9961255192756653
293,NEGATIVE,0.999574601650238
294,NEGATIVE,0.9960320591926575
295,NEGATIVE,0.9838942885398865
296,NEGATIVE,0.9997408986091614
297,NEGATIVE,0.9967535138130188
298,NEGATIVE,0.9863130450248718
299,POSITIVE,0.9400911331176758
300,NEGATIVE,0.999784529209137
301,NEGATIVE,0.9991732239723206
302,NEGATIVE,0.9896154403686523
303,NEGATIVE,0.9987500905990601
304,NEGATIVE,0.9987142086029053
305,NEGATIVE,0.9996628761291504
306,NEGATIVE,0.9993985891342163
307,POSITIVE,0.838860809803009
308,NEGATIVE,0.9994373917579651
309,NEGATIVE,0.9964577555656433
310,POSITIVE,0.9915785789489746
311,NEGATIVE,0.9996414184570312
312,NEGATIVE,0.9780994057655334
313,NEGATIVE,0.9983853101730347
314,NEGATIVE,0.9995935559272766
315,POSITIVE,0.9721058011054993
316,NEGATIVE,0.9935644268989563
317,NEGATIVE,0.9986165761947632
318,NEGATIVE,0.9990074038505554
319,POSITIVE,0.9458719491958618
320,NEGATIVE,0.9997181296348572
321,NEGATIVE,0.9969438910484314
322,NEGATIVE,0.9739417433738708
323,NEGATIVE,0.9967796206474304
324,NEGATIVE,0.9921626448631287
325,NEGATIVE,0.9938979744911194
326,NEGATIVE,0.9923615455627441
327,NEGATIVE,0.9997531771659851
328,NEGATIVE,0.9532618522644043
329,NEGATIVE,0.9991487264633179
330,NEGATIVE,0.9525275230407715
331,NEGATIVE,0.9990779161453247
332,POSITIVE,0.8992065787315369
333,NEGATIVE,0.9656553864479065
334,NEGATIVE,0.9994673132896423
335,NEGATIVE,0.999580442905426
336,NEGATIVE,0.9989724159240723
337,POSITIVE,0.974079966545105
338,NEGATIVE,0.9995392560958862
339,NEGATIVE,0.9997287392616272
340,NEGATIVE,0.9993901252746582
341,NEGATIVE,0.9997420907020569
342,POSITIVE,0.9961025714874268
343,NEGATIVE,0.9963825941085815
344,NEGATIVE,0.9890953898429871
345,NEGATIVE,0.9883949756622314
346,NEGATIVE,0.9875640273094177
347,NEGATIVE,0.9834095239639282
348,POSITIVE,0.9957202076911926
349,NEGATIVE,0.9930699467658997
350,NEGATIVE,0.9996782541275024
351,NEGATIVE,0.9978460073471069
352,NEGATIVE,0.9995166063308716
353,NEGATIVE,0.9996508359909058
354,NEGATIVE,0.9996032118797302
355,NEGATIVE,0.9939321875572205
356,NEGATIVE,0.9966044425964355
357,NEGATIVE,0.9997324347496033
358,NEGATIVE,0.9992454051971436
359,NEGATIVE,0.9993502497673035
360,NEGATIVE,0.9988929629325867
361,NEGATIVE,0.9938538074493408
362,NEGATIVE,0.9841741323471069
363,NEGATIVE,0.9860122799873352
364,NEGATIVE,0.9985836744308472
365,NEGATIVE,0.9992097616195679
366,NEGATIVE,0.999377429485321
367,POSITIVE,0.9737076163291931
368,NEGATIVE,0.9323856830596924
369,NEGATIVE,0.999618649482727
370,POSITIVE,0.7525558471679688
371,NEGATIVE,0.9994231462478638
372,NEGATIVE,0.9916748404502869
373,NEGATIVE,0.996466875076294
374,NEGATIVE,0.9997808337211609
375,NEGATIVE,0.9976632595062256
376,NEGATIVE,0.9991981387138367
377,NEGATIVE,0.9982473850250244
378,NEGATIVE,0.9996968507766724
379,NEGATIVE,0.9941431879997253
380,NEGATIVE,0.9543895721435547
381,NEGATIVE,0.9884902238845825
382,NEGATIVE,0.9990518689155579
383,NEGATIVE,0.996986448764801
384,NEGATIVE,0.999804675579071
385,NEGATIVE,0.9987469911575317
386,NEGATIVE,0.9998084902763367
387,NEGATIVE,0.9997568726539612
388,NEGATIVE,0.9994595646858215
389,NEGATIVE,0.9941745400428772
390,NEGATIVE,0.9940459728240967
391,NEGATIVE,0.9996393918991089
392,NEGATIVE,0.9769753217697144
393,NEGATIVE,0.9996803998947144
394,NEGATIVE,0.9831068515777588
395,NEGATIVE,0.9998053908348083
396,NEGATIVE,0.999698281288147
397,NEGATIVE,0.9899049401283264
398,NEGATIVE,0.9976779818534851
399,NEGATIVE,0.9992875456809998
400,NEGATIVE,0.9996017813682556
401,NEGATIVE,0.9946789741516113
402,NEGATIVE,0.9995825886726379
403,NEGATIVE,0.9996104836463928
404,NEGATIVE,0.9992938041687012
405,NEGATIVE,0.9987999200820923
406,NEGATIVE,0.9986032843589783
407,NEGATIVE,0.9997976422309875
408,NEGATIVE,0.999413251876831
409,NEGATIVE,0.9986571073532104
410,NEGATIVE,0.9995892643928528
411,NEGATIVE,0.9996815919876099
412,NEGATIVE,0.9499858617782593
413,NEGATIVE,0.9980506896972656
414,NEGATIVE,0.9951079487800598
415,NEGATIVE,0.9985450506210327
416,NEGATIVE,0.9479494094848633
417,NEGATIVE,0.9981006979942322
418,NEGATIVE,0.9997856020927429
419,NEGATIVE,0.9996185302734375
420,NEGATIVE,0.9983755350112915
421,NEGATIVE,0.9950066804885864
422,NEGATIVE,0.9947657585144043
423,NEGATIVE,0.9837645888328552
424,POSITIVE,0.8211432099342346
425,NEGATIVE,0.9931550025939941
426,NEGATIVE,0.9992119073867798
427,NEGATIVE,0.9994737505912781
428,NEGATIVE,0.999784529209137
429,POSITIVE,0.9298220276832581
430,NEGATIVE,0.9828516244888306
431,NEGATIVE,0.9997096657752991
432,NEGATIVE,0.999651312828064
433,NEGATIVE,0.9997478127479553
434,NEGATIVE,0.9989100694656372
435,NEGATIVE,0.9995198249816895
436,NEGATIVE,0.9983227849006653
437,NEGATIVE,0.9992032647132874
438,NEGATIVE,0.9986133575439453
439,NEGATIVE,0.9868985414505005
440,NEGATIVE,0.9997627139091492
441,NEGATIVE,0.998651921749115
442,NEGATIVE,0.9989783763885498
443,NEGATIVE,0.9985983967781067
444,NEGATIVE,0.9997909665107727
445,NEGATIVE,0.9997647404670715
446,NEGATIVE,0.9987390637397766
447,NEGATIVE,0.9717992544174194
448,NEGATIVE,0.9995906949043274
449,NEGATIVE,0.9997698664665222
450,POSITIVE,0.9792337417602539
451,NEGATIVE,0.9994340538978577
452,NEGATIVE,0.9995893836021423
453,NEGATIVE,0.999212384223938
454,NEGATIVE,0.9816163778305054
455,NEGATIVE,0.9957049489021301
456,POSITIVE,0.8868648409843445
457,POSITIVE,0.5988478660583496
458,POSITIVE,0.9883240461349487
459,NEGATIVE,0.9996589422225952
460,NEGATIVE,0.9989880919456482
461,NEGATIVE,0.9996528625488281
462,NEGATIVE,0.9934629201889038
463,NEGATIVE,0.998903751373291
464,NEGATIVE,0.997114896774292
465,NEGATIVE,0.9988079071044922
466,NEGATIVE,0.9916871190071106
467,NEGATIVE,0.996057391166687
468,NEGATIVE,0.9996340274810791
469,NEGATIVE,0.9970300197601318
470,NEGATIVE,0.9998014569282532
471,POSITIVE,0.9986476302146912
472,NEGATIVE,0.9997655749320984
473,NEGATIVE,0.999721109867096
474,NEGATIVE,0.9990513920783997
475,NEGATIVE,0.9965535402297974
476,NEGATIVE,0.9995394945144653
477,NEGATIVE,0.988573431968689
478,POSITIVE,0.9902744293212891
479,NEGATIVE,0.9996052384376526
480,NEGATIVE,0.9949312806129456
481,POSITIVE,0.9975749850273132
482,POSITIVE,0.873389482498169
483,NEGATIVE,0.9996356964111328
484,NEGATIVE,0.9997828602790833
485,NEGATIVE,0.9985153079032898
486,NEGATIVE,0.996800422668457
487,NEGATIVE,0.991814911365509
488,NEGATIVE,0.9994113445281982
489,NEGATIVE,0.9986351132392883
490,NEGATIVE,0.9996135830879211
491,NEGATIVE,0.99907386302948
492,NEGATIVE,0.9724100232124329
493,NEGATIVE,0.9962749481201172
494,NEGATIVE,0.9985931515693665
495,NEGATIVE,0.9981451034545898
496,NEGATIVE,0.9851778149604797
497,NEGATIVE,0.9993917942047119
498,NEGATIVE,0.9990461468696594
499,NEGATIVE,0.995788037776947
500,NEGATIVE,0.9997962117195129
501,NEGATIVE,0.8099637031555176
502,NEGATIVE,0.9994656443595886
503,NEGATIVE,0.9984684586524963
504,NEGATIVE,0.684620201587677
505,NEGATIVE,0.9967769980430603
506,NEGATIVE,0.9995174407958984
507,NEGATIVE,0.9993997812271118
508,NEGATIVE,0.9982153177261353
509,NEGATIVE,0.9972283244132996
510,NEGATIVE,0.9959030747413635
511,NEGATIVE,0.999756395816803
512,NEGATIVE,0.9220523238182068
513,NEGATIVE,0.9729586243629456
514,NEGATIVE,0.9984708428382874
515,POSITIVE,0.9980850219726562
516,NEGATIVE,0.9997535347938538
517,NEGATIVE,0.9992889165878296
518,NEGATIVE,0.9994613528251648
519,NEGATIVE,0.9859634041786194
520,NEGATIVE,0.9995856881141663
521,NEGATIVE,0.9956159591674805
522,NEGATIVE,0.9997335076332092
523,NEGATIVE,0.9997230172157288
524,NEGATIVE,0.9997811913490295
525,NEGATIVE,0.9995288848876953
526,POSITIVE,0.9783275723457336
527,NEGATIVE,0.8008190393447876
528,NEGATIVE,0.996705949306488
529,NEGATIVE,0.9989914298057556
530,NEGATIVE,0.9994558691978455
531,POSITIVE,0.9922072291374207
532,NEGATIVE,0.9996048808097839
533,NEGATIVE,0.9997989535331726
534,NEGATIVE,0.9984922409057617
535,NEGATIVE,0.9990535378456116
536,NEGATIVE,0.9955974221229553
537,NEGATIVE,0.9867832660675049
538,NEGATIVE,0.9997097849845886
539,NEGATIVE,0.995807409286499
540,POSITIVE,0.5158115029335022
541,NEGATIVE,0.6510869264602661
542,NEGATIVE,0.9997288584709167
543,NEGATIVE,0.9987989664077759
544,NEGATIVE,0.9995157718658447
545,NEGATIVE,0.9964260458946228
546,NEGATIVE,0.9997981190681458
547,NEGATIVE,0.9843081831932068
548,NEGATIVE,0.9921420812606812
549,NEGATIVE,0.9996525049209595
550,NEGATIVE,0.9930680990219116
551,NEGATIVE,0.9997919201850891
552,NEGATIVE,0.9996429681777954
553,NEGATIVE,0.9925956130027771
554,NEGATIVE,0.9997488856315613
555,NEGATIVE,0.9997722506523132
556,POSITIVE,0.709722638130188
557,POSITIVE,0.8554861545562744
558,POSITIVE,0.9987930059432983
559,NEGATIVE,0.9991689920425415
560,NEGATIVE,0.9967862367630005
561,NEGATIVE,0.8678487539291382
562,NEGATIVE,0.9748677015304565
563,NEGATIVE,0.9996848106384277
564,NEGATIVE,0.9809467196464539
565,NEGATIVE,0.9356993436813354
566,NEGATIVE,0.906752347946167
567,NEGATIVE,0.9978443384170532
568,NEGATIVE,0.9994982481002808
569,NEGATIVE,0.9979453682899475
570,NEGATIVE,0.9990825653076172
571,NEGATIVE,0.9995294809341431
572,NEGATIVE,0.998794436454773
573,NEGATIVE,0.9966267347335815
574,NEGATIVE,0.9368653297424316
575,NEGATIVE,0.9997701048851013
576,NEGATIVE,0.6316930055618286
577,POSITIVE,0.865548312664032
578,NEGATIVE,0.9997709393501282
579,POSITIVE,0.9964854717254639
580,NEGATIVE,0.9996300935745239
581,NEGATIVE,0.9832383394241333
582,NEGATIVE,0.9997764229774475
583,NEGATIVE,0.9988194108009338
584,NEGATIVE,0.9713384509086609
585,NEGATIVE,0.5796396136283875
586,NEGATIVE,0.9996005892753601
587,NEGATIVE,0.9833757281303406
588,NEGATIVE,0.9890384674072266
589,NEGATIVE,0.78108149766922
590,NEGATIVE,0.9991138577461243
591,NEGATIVE,0.9993168115615845
592,NEGATIVE,0.9983298182487488
593,NEGATIVE,0.9970839619636536
594,NEGATIVE,0.7053372263908386
595,POSITIVE,0.9992765784263611
596,POSITIVE,0.9969004392623901
597,NEGATIVE,0.9994165897369385
598,NEGATIVE,0.9989978671073914
599,NEGATIVE,0.9993189573287964
600,NEGATIVE,0.996292233467102
601,NEGATIVE,0.9957927465438843
602,POSITIVE,0.5629091262817383
603,NEGATIVE,0.9984134435653687
604,NEGATIVE,0.9996896982192993
605,NEGATIVE,0.999671220779419
606,NEGATIVE,0.9976536631584167
607,NEGATIVE,0.9996507167816162
608,NEGATIVE,0.9997413754463196
609,NEGATIVE,0.999134361743927
610,NEGATIVE,0.9913008809089661
611,NEGATIVE,0.9964210987091064
612,NEGATIVE,0.9997767806053162
613,NEGATIVE,0.9996198415756226
614,NEGATIVE,0.9986438155174255
615,NEGATIVE,0.9982959628105164
616,NEGATIVE,0.9900923371315002
617,NEGATIVE,0.5105602145195007
618,NEGATIVE,0.9985462427139282
619,NEGATIVE,0.9994612336158752
620,NEGATIVE,0.9994598031044006
621,NEGATIVE,0.9990712404251099
622,NEGATIVE,0.9994571805000305
623,NEGATIVE,0.9579561948776245
624,NEGATIVE,0.9997988343238831
625,NEGATIVE,0.9989877343177795
626,NEGATIVE,0.9983432292938232
627,NEGATIVE,0.9982329607009888
628,NEGATIVE,0.9993977546691895
629,NEGATIVE,0.9975084066390991
630,POSITIVE,0.897614598274231
631,NEGATIVE,0.9997827410697937
632,NEGATIVE,0.9993622899055481
633,NEGATIVE,0.9976747632026672
634,NEGATIVE,0.9997444748878479
635,NEGATIVE,0.9995942711830139
636,NEGATIVE,0.9916764497756958
637,NEGATIVE,0.9995700716972351
638,NEGATIVE,0.9949925541877747
639,NEGATIVE,0.9981297850608826
640,NEGATIVE,0.9996678829193115
641,NEGATIVE,0.999748170375824
642,POSITIVE,0.9957407712936401
643,NEGATIVE,0.9942652583122253
644,NEGATIVE,0.9979926347732544
645,NEGATIVE,0.9994245767593384
646,NEGATIVE,0.9962345957756042
647,NEGATIVE,0.9963782429695129
648,NEGATIVE,0.9990689158439636
649,NEGATIVE,0.999422550201416
650,NEGATIVE,0.9990708827972412
651,POSITIVE,0.9843266606330872
652,NEGATIVE,0.9960673451423645
653,NEGATIVE,0.9937782287597656
654,NEGATIVE,0.9997698664665222
655,NEGATIVE,0.9996610879898071
656,NEGATIVE,0.9981794357299805
657,NEGATIVE,0.9965421557426453
658,NEGATIVE,0.9947450160980225
659,NEGATIVE,0.9995217323303223
660,NEGATIVE,0.9986238479614258
661,NEGATIVE,0.995898425579071
662,NEGATIVE,0.9947729706764221
663,NEGATIVE,0.9980964064598083
664,NEGATIVE,0.9985778331756592
665,NEGATIVE,0.9980144500732422
666,NEGATIVE,0.9621236324310303
667,NEGATIVE,0.995398223400116
668,NEGATIVE,0.9995573163032532
669,POSITIVE,0.585982084274292
670,NEGATIVE,0.999377429485321
671,NEGATIVE,0.9832893013954163
672,NEGATIVE,0.9996423721313477
673,NEGATIVE,0.9967825412750244
674,NEGATIVE,0.9985719919204712
675,NEGATIVE,0.9987885355949402
676,NEGATIVE,0.9993911981582642
677,NEGATIVE,0.9980171918869019
678,NEGATIVE,0.999670147895813
679,NEGATIVE,0.9951583743095398
680,NEGATIVE,0.9512078762054443
681,POSITIVE,0.9949182868003845
682,POSITIVE,0.988523006439209
683,NEGATIVE,0.9946700930595398
684,NEGATIVE,0.9962060451507568
685,NEGATIVE,0.9994611144065857
686,NEGATIVE,0.9987651109695435
687,NEGATIVE,0.9992875456809998
688,NEGATIVE,0.9956697225570679
689,NEGATIVE,0.9995226860046387
690,NEGATIVE,0.9996869564056396
691,NEGATIVE,0.9985746145248413
692,NEGATIVE,0.9961127638816833
693,POSITIVE,0.7634776830673218
694,NEGATIVE,0.9507027268409729
695,NEGATIVE,0.9620683789253235
696,NEGATIVE,0.9355372786521912
697,NEGATIVE,0.9996607303619385
698,POSITIVE,0.9852645993232727
699,NEGATIVE,0.9995408058166504
700,NEGATIVE,0.998387336730957
701,NEGATIVE,0.999517560005188
702,NEGATIVE,0.9995829463005066
703,NEGATIVE,0.9957323670387268
704,NEGATIVE,0.9997318387031555
705,NEGATIVE,0.9990027546882629
706,NEGATIVE,0.9997280240058899
707,NEGATIVE,0.9992721676826477
708,NEGATIVE,0.9017754197120667
709,NEGATIVE,0.999263346195221
710,NEGATIVE,0.99703049659729
711,NEGATIVE,0.99535071849823
712,NEGATIVE,0.9384939670562744
713,NEGATIVE,0.9983620047569275
714,NEGATIVE,0.9996263980865479
715,NEGATIVE,0.9772776365280151
716,NEGATIVE,0.9997051358222961
717,NEGATIVE,0.9987936019897461
718,NEGATIVE,0.9975827932357788
719,NEGATIVE,0.999648928642273
720,NEGATIVE,0.9971401691436768
721,NEGATIVE,0.9976119995117188
722,NEGATIVE,0.9969658255577087
723,POSITIVE,0.9927874207496643
724,NEGATIVE,0.9978492259979248
725,NEGATIVE,0.9933751225471497
726,NEGATIVE,0.9977611303329468
727,NEGATIVE,0.9996470212936401
728,NEGATIVE,0.9988743662834167
729,NEGATIVE,0.9987117052078247
730,NEGATIVE,0.9998069405555725
731,NEGATIVE,0.9974658489227295
732,NEGATIVE,0.9994710087776184
733,NEGATIVE,0.9984071850776672
734,NEGATIVE,0.9977947473526001
735,NEGATIVE,0.9883855581283569
736,NEGATIVE,0.9997383952140808
737,NEGATIVE,0.9984924793243408
738,NEGATIVE,0.959071695804596
739,NEGATIVE,0.9892327785491943
740,NEGATIVE,0.9995695948600769
741,NEGATIVE,0.9955552220344543
742,NEGATIVE,0.9990410208702087
